 
*<____Point_ID__><____Photo_ID__><____adjusted_x'_y'____><___residuals_x'_y'__><_Comments_>
 
             2102             596     -1.9298     -1.9583       -0.9        0.5
             2102             597     -1.1495     -0.8910       -1.1        2.1
             2102             598      4.8047      1.8523       -0.1        1.8
             2102             599     10.3702      2.7917       -2.0       -1.8
             2102             600      3.3000      2.4352        2.4        2.5
 
             2029             551     -0.3578      5.0616       -3.6       -6.3
             2029             552      3.0351      0.9613        1.2        2.5
             2029             553      2.3450      3.8369       -0.4       -0.9
             2029             554      2.5406      5.4702        1.0        1.1
             2029             557     -6.3700     -4.5016        8.4        7.4
             2029             561     -0.7685      0.5439        3.4       -1.7
             2029             562     -1.0237     -3.2332       -2.9        5.8
             2029             563      0.9034     -0.5171       -7.5        5.9
             2029             564      2.6569      5.2797        2.4        0.5
             2029             567      5.7537     -1.0854        7.1        2.2
             2029             568      8.2167     -5.9692        4.8        3.5
             2029             569      9.4327      0.4928        6.2       -2.7
             2029             570      4.4306      5.4717        2.0       -3.8
             2029             571      1.0275      7.5379       -1.8        4.1
             2029             573     -1.9133      5.2275       -0.5       -7.1
             2029             574     -4.6158     -2.6816       -9.0        7.8
             2029             576      0.7179     -1.6264       -4.0        6.6
             2029             577      3.0037      3.6706       -1.7       -2.2
             2029             580      0.6190      4.7224       -1.9        0.5
             2029             581      2.7278      5.6988        0.0       -0.7
             2029             582      1.0066      4.8159       -2.1       -1.7
             2029             583     -1.6424     -1.9493       -0.4        2.0
             2029             584     -3.6002     -1.0894       -1.3        5.4
             2029             585     -0.2416     -1.8542       -1.8        4.9
             2029             586     -3.0714     -3.2953       -1.7        8.3
             2029             588     -0.8219     -4.9220       -1.4        0.1
             2029             590     -4.4918     -1.1260        0.7        6.4
             2029             591     -3.2944      3.7792       -4.2       -6.0
             2029             592      2.3857     -5.6267       -3.7       25.4  skipped
             2029             595      3.4515      6.7165        0.3       -2.2
